"","Temperature","Wing_Length","fit","se.fit"
"55823",17.8195488721804,2.19674185463659,34.1117981900255,6.98440668968615
"55824",17.9448621553885,2.19674185463659,34.5135120024934,6.89430328518349
"55825",18.0701754385965,2.19674185463659,34.9036850874961,6.80817910027669
"55826",18.1954887218045,2.19674185463659,35.2821422012472,6.72617459813702
"55827",18.3208020050125,2.19674185463659,35.648706809058,6.64838009393048
"55828",18.4461152882206,2.19674185463659,36.0032008859213,6.57483444275019
"55829",18.5714285714286,2.19674185463659,36.3454446755168,6.50552452002076
"55830",18.6967418546366,2.19674185463659,36.675256394777,6.44038557447204
"55831",18.8220551378446,2.19674185463659,36.9924518660316,6.37930250821167
"55832",18.9473684210526,2.19674185463659,37.2968440511484,6.32211210827654
"55833",19.0726817042606,2.19674185463659,37.5882424508068,6.26860622058081
"55834",19.1979949874687,2.19674185463659,37.8664523156663,6.21853582162779
"55835",19.3233082706767,2.19674185463659,38.1312735938019,6.17161590695981
"55836",19.4486215538847,2.19674185463659,38.3824995128471,6.12753108064752
"55837",19.5739348370927,2.19674185463659,38.6199146808247,6.08594170651041
"55838",19.6992481203008,2.19674185463659,38.8432926451098,6.0464905045285
"55839",19.8245614035088,2.19674185463659,39.0523932270926,6.00880968708086
"55840",19.9498746867168,2.19674185463659,39.2469625589831,5.97253004296173
"55841",20.0751879699248,2.19674185463659,39.4267712292228,5.93731103185746
"55842",20.2005012531328,2.19674185463659,39.5918588537746,5.90300174362256
"55843",20.3258145363409,2.19674185463659,39.7424785079686,5.86962888386568
"55844",20.4511278195489,2.19674185463659,39.8788892216318,5.83727482277764
"55845",20.5764411027569,2.19674185463659,40.0013356164802,5.80605540188382
"55846",20.7017543859649,2.19674185463659,40.1100490661432,5.77610873805374
"55847",20.8270676691729,2.19674185463659,40.2052503874055,5.7475860683083
"55848",20.9523809523809,2.19674185463659,40.2871521712753,5.7206435141169
"55849",21.077694235589,2.19674185463659,40.3559605713334,5.69543446377052
"55850",21.203007518797,2.19674185463659,40.4118766329077,5.67210249539198
"55851",21.328320802005,2.19674185463659,40.4550972787274,5.65077485237659
"55852",21.453634085213,2.19674185463659,40.4858160474579,5.63155652091277
"55853",21.5789473684211,2.19674185463659,40.5042236557075,5.61452497434551
"55854",21.7042606516291,2.19674185463659,40.5105084328774,5.59972565254661
"55855",21.8295739348371,2.19674185463659,40.5048566629598,5.58716824031299
"55856",21.9548872180451,2.19674185463659,40.4874528569353,5.57682379885848
"55857",22.0802005012531,2.19674185463659,40.4584799723669,5.56862278980927
"55858",22.2055137844612,2.19674185463659,40.4181195920227,5.56245401294441
"55859",22.3308270676692,2.19674185463659,40.3665520700912,5.55816445867854
"55860",22.4561403508772,2.19674185463659,40.3039566522801,5.55556005561821
"55861",22.5814536340852,2.19674185463659,40.2305115744697,5.55440727415996
"55862",22.7067669172932,2.19674185463659,40.1463941434042,5.55443553066648
"55863",22.8320802005013,2.19674185463659,40.0517808020246,5.55534032462841
"55864",22.9573934837093,2.19674185463659,39.946847181358,5.55678703439201
"55865",23.0827067669173,2.19674185463659,39.8317681403303,5.55841529607204
"55866",23.2080200501253,2.19674185463659,39.7067177944053,5.55984389531193
"55867",23.3333333333333,2.19674185463659,39.571869533526,5.56067611236202
"55868",23.4586466165414,2.19674185463659,39.4273960293978,5.56050547701334
"55869",23.5839598997494,2.19674185463659,39.2734692316268,5.55892191058025
"55870",23.7092731829574,2.19674185463659,39.1102603514945,5.55551825665875
"55871",23.8345864661654,2.19674185463659,38.9379398309607,5.54989723012951
"55872",23.9598997493734,2.19674185463659,38.7566772923949,5.54167884424758
"55873",24.0852130325814,2.19674185463659,38.5666414605869,5.53050840815691
"55874",24.2105263157895,2.19674185463659,38.3680000408313,5.51606522122828
"55875",24.3358395989975,2.19674185463659,38.1609195209152,5.498072125323
"55876",24.4611528822055,2.19674185463659,37.9455648300332,5.47630610932652
"55877",24.5864661654135,2.19674185463659,37.7220987048404,5.45061018641798
"55878",24.7117794486215,2.19674185463659,37.4906803901498,5.42090676620033
"55879",24.8370927318296,2.19674185463659,37.2514626229852,5.38721266526432
"55880",24.9624060150376,2.19674185463659,37.0045843879726,5.34965575349715
"55881",25.0877192982456,2.19674185463659,36.7501950799828,5.30854097927549
"55882",25.2130325814536,2.19674185463659,36.4887038359929,5.26475092023276
"55883",25.3383458646617,2.19674185463659,36.2206682171451,5.21943529010723
"55884",25.4636591478697,2.19674185463659,35.9466305990666,5.17367562863457
"55885",25.5889724310777,2.19674185463659,35.6671234634995,5.12845034309656
"55886",25.7142857142857,2.19674185463659,35.3826747549525,5.08460658711018
"55887",25.8395989974937,2.19674185463659,35.0938101418588,5.04283641251741
"55888",25.9649122807018,2.19674185463659,34.8010541404665,5.00365900373238
"55889",26.0902255639098,2.19674185463659,34.5049307944295,4.96741048050055
"55890",26.2155388471178,2.19674185463659,34.20596417499,4.93424252383443
"55891",26.3408521303258,2.19674185463659,33.9046788217065,4.90413078715205
"55892",26.4661654135338,2.19674185463659,33.6016001850483,4.87689369670957
"55893",26.5914786967419,2.19674185463659,33.297255086795,4.85222189047967
"55894",26.7167919799499,2.19674185463659,32.9921720997316,4.82971832395591
"55895",26.8421052631579,2.19674185463659,32.686881357096,4.80894925339753
"55896",26.9674185463659,2.19674185463659,32.3819123391448,4.78950730940236
"55897",27.0927318295739,2.19674185463659,32.0777553947639,4.77113036512829
"55898",27.218045112782,2.19674185463659,31.774595330036,4.75409539343787
"55899",27.34335839599,2.19674185463659,31.4724517673808,4.73899167493402
"55900",27.468671679198,2.19674185463659,31.1713400037206,4.72643405615824
"55901",27.593984962406,2.19674185463659,30.8712767360206,4.71698628058106
"55902",27.719298245614,2.19674185463659,30.5722812961681,4.71110124476285
"55903",27.844611528822,2.19674185463659,30.2743757469257,4.70907638014487
"55904",27.9699248120301,2.19674185463659,29.9775847769333,4.71102460783873
"55905",28.0952380952381,2.19674185463659,29.6819356694726,4.71686151537927
"55906",28.2205513784461,2.19674185463659,29.3874584202387,4.72630906312099
"55907",28.3458646616541,2.19674185463659,29.0941860529175,4.73891554037387
"55908",28.4711779448622,2.19674185463659,28.8021552228084,4.75409089842956
"55909",28.5964912280702,2.19674185463659,28.51140731704,4.77115613958245
"55910",28.7218045112782,2.19674185463659,28.2219905935163,4.78940515986853
"55911",28.8471177944862,2.19674185463659,27.9339650894065,4.80817700543535
"55912",28.9724310776942,2.19674185463659,27.6474173323142,4.82693411413107
"55913",29.0977443609023,2.19674185463659,27.3624586087883,4.84542670885342
"55914",29.2230576441103,2.19674185463659,27.079020438449,4.86425545688042
"55915",29.3483709273183,2.19674185463659,26.7969822051114,4.88425243800802
"55916",29.4736842105263,2.19674185463659,26.5162637071723,4.90598971837109
"55917",29.5989974937343,2.19674185463659,26.2368042362148,4.92968205760137
"55918",29.7243107769424,2.19674185463659,25.9585570132159,4.9551325902153
"55919",29.8496240601504,2.19674185463659,25.6814901194958,4.98172418928466
"55920",29.9749373433584,2.19674185463659,25.4055937332712,5.00845505841836
"55921",30.1002506265664,2.19674185463659,25.1308806694112,5.03409861925652
"55922",30.2255639097744,2.19674185463659,24.8573169672625,5.05792642813367
"55923",30.3508771929825,2.19674185463659,24.5848666193233,5.07964617315747
"55924",30.4761904761905,2.19674185463659,24.313519199656,5.09915685276538
"55925",30.6015037593985,2.19674185463659,24.0432782511881,5.11651588758066
"55926",30.7268170426065,2.19674185463659,23.7741559566407,5.13190871513796
"55927",30.8521303258145,2.19674185463659,23.5061705008076,5.14562111380343
"55928",30.9774436090226,2.19674185463659,23.2393445573645,5.15801453027702
"55929",31.1027568922306,2.19674185463659,22.9737042939899,5.16950426474491
"55930",31.2280701754386,2.19674185463659,22.7092786621939,5.18054027283079
"55931",31.3533834586466,2.19674185463659,22.4460988683437,5.19159037584281
"55932",31.4786967418546,2.19674185463659,22.184197969947,5.20312574045781
"55933",31.6040100250627,2.19674185463659,21.923610562071,5.21560856181851
"55934",31.7293233082707,2.19674185463659,21.6643725300071,5.22948194660025
"55935",31.8546365914787,2.19674185463659,21.4065208513223,5.2451620387087
"55936",31.9799498746867,2.19674185463659,21.1500934351623,5.26303245684231
"55937",32.1052631578947,2.19674185463659,20.8951289899607,5.2834411192343
"55938",32.2305764411028,2.19674185463659,20.641666913028,5.30669951733774
"55939",32.3558897243108,2.19674185463659,20.3897471971534,5.33308446952179
"55940",32.4812030075188,2.19674185463659,20.1394103505479,5.36284234180124
"55941",32.6065162907268,2.19674185463659,19.890697327336,5.39619566979403
"55942",32.7318295739348,2.19674185463659,19.6436494664608,5.43335205916074
"55943",32.8571428571429,2.19674185463659,19.3983084373773,5.47451518477166
"55944",32.9824561403509,2.19674185463659,19.1547161913232,5.51989765456188
"55945",33.1077694235589,2.19674185463659,18.9129149172996,5.56973545363307
"55946",33.2330827067669,2.19674185463659,18.6729470021504,5.6243036371924
"55947",33.3583959899749,2.19674185463659,18.4348549941016,5.68393289601062
"55948",33.483709273183,2.19674185463659,18.1986815680916,5.74902657497366
"55949",33.609022556391,2.19674185463659,17.9644694868512,5.82007769021718
"55950",33.734335839599,2.19674185463659,17.7322615371448,5.89768548958478
"55951",33.859649122807,2.19674185463659,17.5021003803869,5.98257120581474
"55952",33.984962406015,2.19674185463659,17.2740281825681,6.07559292572086
"55953",34.1102756892231,2.19674185463659,17.0480506969875,6.17781287979957
"55954",34.2355889724311,2.19674185463659,16.8239692906275,6.29064586950539
"55955",34.3609022556391,2.19674185463659,16.6015111897097,6.41537558049022
"55956",34.4862155388471,2.19674185463659,16.3804017318288,6.55292772081672
"55957",34.6115288220551,2.19674185463659,16.1603640358568,6.70382188844452
"55958",34.7368421052632,2.19674185463659,15.9411180154885,6.8681511855936
"55959",34.8621553884712,2.19674185463659,15.7223792482141,7.04558719496726
"55960",34.9874686716792,2.19674185463659,15.503860439424,7.23540827500572
"55961",35.1127819548872,2.19674185463659,15.2853154637875,7.43660144767041
"55962",35.2380952380952,2.19674185463659,15.0666935039063,7.6482335337055
"55963",35.3634085213033,2.19674185463659,14.8480146559689,7.86948480426805
"55964",35.4887218045113,2.19674185463659,14.6292974007235,8.09958830577078
"55965",35.6140350877193,2.19674185463659,14.4105556279793,8.33782930961559
"55966",35.7393483709273,2.19674185463659,14.1917995816663,8.58354581611067
"55967",35.8646616541353,2.19674185463659,13.9730369703504,8.83612785965343
"55968",35.9899749373434,2.19674185463659,13.7542737443934,9.09501568328512
"55969",36.1152882205514,2.19674185463659,13.5355146023559,9.35969715710296
"55970",36.2406015037594,2.19674185463659,13.3167633235937,9.62970475948234
"55971",36.3659147869674,2.19674185463659,13.0980229929217,9.90461235291423
"55972",36.4912280701754,2.19674185463659,12.8792961572532,10.184031915549
"55973",36.6165413533835,2.19674185463659,12.6605849381387,10.4676103370343
"55974",36.7418546365915,2.19674185463659,12.4418911148165,10.7550263489832
"55975",36.8671679197995,2.19674185463659,12.2232161869575,11.0459876327967
"55976",36.9924812030075,2.19674185463659,12.0045614230423,11.3402281278813
"55977",37.1177944862155,2.19674185463659,11.7859278983254,11.6375055495031
"55978",37.2431077694236,2.19674185463659,11.567316525088,11.9375991160835
"55979",37.3684210526316,2.19674185463659,11.348728077071,12.240307479509
"55980",37.4937343358396,2.19674185463659,11.1301632094402,12.5454468481139
"55981",37.6190476190476,2.19674185463659,10.9116224752717,12.8528492897446
"55982",37.7443609022556,2.19674185463659,10.6931063392878,13.1623612012322
"55983",37.8696741854637,2.19674185463659,10.4746151893971,13.4738419303183
"55984",37.9949874686717,2.19674185463659,10.2561493464605,13.7871625363334
"55985",38.1203007518797,2.19674185463659,10.0377090726096,14.1022046765223
"55986",38.2456140350877,2.19674185463659,9.81929457837519,14.4188596057077
"55987",38.3709273182957,2.19674185463659,9.60090602882767,14.7370272778904
"55988",38.4962406015038,2.19674185463659,9.38254354889307,15.0566155393259
"55989",38.6215538847118,2.19674185463659,9.16420722797521,15.3775394035604
"55990",38.7468671679198,2.19674185463659,8.94589712399113,15.6997203998118
"55991",38.8721804511278,2.19674185463659,8.72761326690699,16.023085986942
"55992",38.9974937343358,2.19674185463659,8.50935566184734,16.3475690260552
"55993",39.1228070175439,2.19674185463659,8.29112429183728,16.6731073054941
"55994",39.2481203007519,2.19674185463659,8.07291912022797,16.9996431126639
"55995",39.3734335839599,2.19674185463659,7.85474009284809,17.327122847721
"55996",39.4987468671679,2.19674185463659,7.6365871399162,17.6554966747014
"55997",39.6240601503759,2.19674185463659,7.41846017774516,17.9847182061469
"55998",39.749373433584,2.19674185463659,7.20035911026374,18.3147442177254
"55999",39.874686716792,2.19674185463659,6.9822838303782,18.6455343897226
"56000",40,2.19674185463659,6.76423422119243,18.9770510726274
"56001",-10,2.20175438596491,0.183,51.7046897799863
"56002",-9.87468671679198,2.20175438596491,0.183,51.4064050971803
"56003",-9.74937343358396,2.20175438596491,0.183,51.1082056209858
"56004",-9.62406015037594,2.20175438596491,0.183,50.8100926638358
"56005",-9.49874686716792,2.20175438596491,0.183,50.512067567008
"56006",-9.3734335839599,2.20175438596491,0.183,50.2141317014356
"56007",-9.24812030075188,2.20175438596491,0.183,49.9162864685449
"56008",-9.12280701754386,2.20175438596491,0.183,49.6185333011225
"56009",-8.99749373433584,2.20175438596491,0.183,49.3208736642114
"56010",-8.87218045112782,2.20175438596491,0.183,49.0233090560382
"56011",-8.7468671679198,2.20175438596491,0.183,48.7258410089724
"56012",-8.62155388471178,2.20175438596491,0.183,48.4284710905198
"56013",-8.49624060150376,2.20175438596491,0.183,48.1312009043498
"56014",-8.37092731829574,2.20175438596491,0.183,47.8340320913593
"56015",-8.24561403508772,2.20175438596491,0.183,47.5369663307747
"56016",-8.1203007518797,2.20175438596491,0.183,47.2400053412924
"56017",-7.99498746867168,2.20175438596491,0.183,46.9431508822611
"56018",-7.86967418546366,2.20175438596491,0.183,46.646404754906
"56019",-7.74436090225564,2.20175438596491,0.183,46.3497688035976
"56020",-7.61904761904762,2.20175438596491,0.183,46.053244917167
"56021",-7.4937343358396,2.20175438596491,0.183,45.7568350302693
"56022",-7.36842105263158,2.20175438596491,0.183,45.4605411247971
"56023",-7.24310776942356,2.20175438596491,0.183,45.1643652313467
"56024",-7.11779448621554,2.20175438596491,0.183,44.8683094307389
"56025",-6.99248120300752,2.20175438596491,0.183,44.5723758555967
"56026",-6.8671679197995,2.20175438596491,0.183,44.276566691983
"56027",-6.74185463659148,2.20175438596491,0.183,43.9808841811
"56028",-6.61654135338346,2.20175438596491,0.183,43.6853306210538
"56029",-6.49122807017544,2.20175438596491,0.183,43.3899083686866
"56030",-6.36591478696742,2.20175438596491,0.183,43.0946198414798
"56031",-6.2406015037594,2.20175438596491,0.183,42.7994675195309
"56032",-6.11528822055138,2.20175438596491,0.183,42.504453947608
"56033",-5.98997493734336,2.20175438596491,0.183,42.2095817372849
"56034",-5.86466165413534,2.20175438596491,0.183,41.9148535691603
"56035",-5.73934837092732,2.20175438596491,0.183,41.6202721951662
"56036",-5.6140350877193,2.20175438596491,0.183,41.3258404409681
"56037",-5.48872180451128,2.20175438596491,0.183,41.0315612084615
"56038",-5.36340852130326,2.20175438596491,0.183,40.737437478371
"56039",-5.23809523809524,2.20175438596491,0.183,40.4434723129533
"56040",-5.11278195488722,2.20175438596491,0.183,40.149668858813
"56041",-4.9874686716792,2.20175438596491,0.183,39.8560303498336
"56042",-4.86215538847118,2.20175438596491,0.183,39.5625601102299
"56043",-4.73684210526316,2.20175438596491,0.183,39.269261557729
"56044",-4.61152882205514,2.20175438596491,0.183,38.9761382068836
"56045",-4.48621553884712,2.20175438596491,0.183,38.683193672527
"56046",-4.3609022556391,2.20175438596491,0.183,38.3904316733732
"56047",-4.23558897243108,2.20175438596491,0.183,38.0978560357731
"56048",-4.11027568922306,2.20175438596491,0.183,37.8054706976307
"56049",-3.98496240601504,2.20175438596491,0.183,37.5132797124904
"56050",-3.85964912280702,2.20175438596491,0.183,37.2212872538019
"56051",-3.734335839599,2.20175438596491,0.183,36.929497619372
"56052",-3.60902255639098,2.20175438596491,0.183,36.6379152360135
"56053",-3.48370927318296,2.20175438596491,0.183,36.3465446644008
"56054",-3.35839598997494,2.20175438596491,0.183,36.0553906041415
"56055",-3.23308270676692,2.20175438596491,0.183,35.7644578990774
"56056",-3.1077694235589,2.20175438596491,0.183,35.4737515428251
"56057",-2.98245614035088,2.20175438596491,0.183,35.1832766845681
"56058",-2.85714285714286,2.20175438596491,0.183,34.8930386351161
"56059",-2.73182957393484,2.20175438596491,0.183,34.6030428732421
"56060",-2.60651629072682,2.20175438596491,0.183,34.3132950523146
"56061",-2.4812030075188,2.20175438596491,0.183,34.0238010072394
"56062",-2.35588972431078,2.20175438596491,0.183,33.7345667617278
"56063",-2.23057644110276,2.20175438596491,0.183,33.4455985359076
"56064",-2.10526315789474,2.20175438596491,0.183,33.1569027542981
"56065",-1.97994987468672,2.20175438596491,0.183,32.8684860541648
"56066",-1.8546365914787,2.20175438596491,0.183,32.5803552942788
"56067",-1.72932330827068,2.20175438596491,0.183,32.2925175640991
"56068",-1.60401002506266,2.20175438596491,0.183,32.0049801934042
"56069",-1.47869674185464,2.20175438596491,0.183,31.7177507623955
"56070",-1.35338345864662,2.20175438596491,0.183,31.4308371123007
"56071",-1.2280701754386,2.20175438596491,0.183,31.1442473565028
"56072",-1.10275689223058,2.20175438596491,0.183,30.8579898922269
"56073",-0.977443609022558,2.20175438596491,0.183,30.5720734128141
"56074",-0.852130325814537,2.20175438596491,0.183,30.2865069206162
"56075",-0.726817042606516,2.20175438596491,0.183,30.0012997405477
"56076",-0.601503759398497,2.20175438596491,0.183,29.7164615343312
"56077",-0.476190476190476,2.20175438596491,0.183,29.4320023154765
"56078",-0.350877192982457,2.20175438596491,0.183,29.1479324650366
"56079",-0.225563909774436,2.20175438596491,0.183,28.8642627481837
"56080",-0.100250626566417,2.20175438596491,0.183,28.5810043316551
"56081",0.0250626566416035,2.20175438596491,0.183,28.2981688021175
"56082",0.150375939849624,2.20175438596491,0.183,28.0157681855058
"56083",0.275689223057643,2.20175438596491,0.183,27.7338149673913
"56084",0.401002506265664,2.20175438596491,0.183,27.4523221144422
"56085",0.526315789473683,2.20175438596491,0.183,27.171303097039
"56086",0.651629072681704,2.20175438596491,0.183,26.8907719131155
"56087",0.776942355889723,2.20175438596491,0.183,26.6107431132954
"56088",0.902255639097744,2.20175438596491,0.183,26.3312318274047
"56089",1.02756892230576,2.20175438596491,0.183,26.0522537924398
"56090",1.15288220551378,2.20175438596491,0.183,25.7738253820793
"56091",1.2781954887218,2.20175438596491,0.183,25.495963637832
"56092",1.40350877192982,2.20175438596491,0.183,25.2186863019178
"56093",1.52882205513784,2.20175438596491,0.183,24.9420118519875
"56094",1.65413533834586,2.20175438596491,0.183,24.6659595377895
"56095",1.77944862155388,2.20175438596491,0.183,24.3905494199011
"56096",1.9047619047619,2.20175438596491,0.183,24.1158024106469
"56097",2.03007518796992,2.20175438596491,0.183,23.841740317336
"56098",2.15538847117794,2.20175438596491,0.183,23.5683858879539
"56099",2.28070175438596,2.20175438596491,0.183,23.2957628594563
"56100",2.40601503759398,2.20175438596491,0.183,23.0238960088174
"56101",2.531328320802,2.20175438596491,0.183,22.7528112069933
"56102",2.65664160401002,2.20175438596491,0.183,22.4825354759718
"56103",2.78195488721804,2.20175438596491,0.183,22.2130970490855
"56104",2.90726817042606,2.20175438596491,0.183,21.9445254347752
"56105",3.03258145363408,2.20175438596491,0.183,21.6768514839984
"56106",3.1578947368421,2.20175438596491,0.183,21.4101074614866
"56107",3.28320802005013,2.20175438596491,0.183,21.1443271210624
"56108",3.40852130325814,2.20175438596491,0.183,20.8795457852348
"56109",3.53383458646617,2.20175438596491,0.183,20.6158004292999
"56110",3.65914786967418,2.20175438596491,0.183,20.3531297701779
"56111",3.7844611528822,2.20175438596491,0.183,20.0915743602237
"56112",3.90977443609022,2.20175438596491,0.183,19.8311766862522
"56113",4.03508771929824,2.20175438596491,0.183,19.5719812740206
"56114",4.16040100250627,2.20175438596491,0.183,19.31403479841
"56115",4.28571428571428,2.20175438596491,0.183,19.0573861995451
"56116",4.41102756892231,2.20175438596491,0.183,18.8020868050844
"56117",4.53634085213032,2.20175438596491,0.183,18.5481904589046
"56118",4.66165413533835,2.20175438596491,0.183,18.2957536563848
"56119",4.78696741854636,2.20175438596491,0.183,18.0448356864788
"56120",4.91228070175439,2.20175438596491,0.183,17.7954987807348
"56121",5.03759398496241,2.20175438596491,0.183,17.5478082693899
"56122",5.16290726817043,2.20175438596491,0.183,17.3018327446228
"56123",5.28822055137845,2.20175438596491,0.183,17.0576442309977
"56124",5.41353383458646,2.20175438596491,0.183,16.8153183630718
"56125",5.53884711779449,2.20175438596491,0.183,16.5749345700664
"56126",5.6641604010025,2.20175438596491,0.183,16.3365762674174
"56127",5.78947368421053,2.20175438596491,0.183,16.1003310549306
"56128",5.91478696741854,2.20175438596491,0.183,15.8662909211576
"56129",6.04010025062657,2.20175438596491,0.183,15.6345524534976
"56130",6.16541353383458,2.20175438596491,0.183,15.4052170534067
"56131",6.29072681704261,2.20175438596491,0.183,15.1783911559636
"56132",6.41604010025063,2.20175438596491,0.183,14.9541864529072
"56133",6.54135338345865,2.20175438596491,0.183,14.7327201181043
"56134",6.66666666666666,2.20175438596491,0.183,14.5141150342185
"56135",6.79197994987469,2.20175438596491,0.183,14.2985000190768
"56136",6.91729323308271,2.20175438596491,0.183,14.0860100497641
"56137",7.04260651629072,2.20175438596491,0.183,13.8767864815954
"56138",7.16791979949875,2.20175438596491,0.183,13.6709772574003
"56139",7.29323308270677,2.20175438596491,0.183,13.4687370991653
"56140",7.41854636591479,2.20175438596491,0.183,13.2702276673422
"56141",7.5438596491228,2.20175438596491,0.183,13.0756176595092
"56142",7.66917293233083,2.20175438596491,0.183,12.8850827921628
"56143",7.79448621553885,2.20175438596491,0.183,12.6988055627162
"56144",7.91979949874687,2.20175438596491,0.183,12.5169747957554
"56145",8.04511278195488,2.20175438596491,0.183,12.3397871849141
"56146",8.17042606516291,2.20175438596491,0.183,12.1674676064527
"56147",8.29573934837093,2.20175438596491,0.183,12.0002676410145
"56148",8.42105263157895,2.20175438596491,0.183,11.8384307574769
"56149",8.54636591478697,2.20175438596491,0.183,11.682186278564
"56150",8.67167919799499,2.20175438596491,0.183,11.5317481404009
"56151",8.79699248120301,2.20175438596491,0.183,11.3873134307354
"56152",8.92230576441102,2.20175438596491,0.183,11.2490606274899
"56153",9.04761904761905,2.20175438596491,0.183,11.11714771401
"56154",9.17293233082707,2.20175438596491,0.183,10.9917102794234
"56155",9.29824561403509,2.20175438596491,0.183,10.8728596728572
"56156",9.42355889724311,2.20175438596491,0.183,10.7606812634064
"56157",9.54887218045113,2.20175438596491,0.183,10.6552328505368
"56158",9.67418546365915,2.20175438596491,0.183,10.5565432658561
"56159",9.79949874686717,2.20175438596491,0.183,10.4646112040783
"56160",9.92481203007519,2.20175438596491,0.183,10.3794043172328
"56161",10.0501253132832,2.20175438596491,0.183,10.3008586011871
"56162",10.1754385964912,2.20175438596491,0.183,10.2288780972286
"56163",10.3007518796992,2.20175438596491,0.183,10.1633349239015
"56164",10.4260651629073,2.20175438596491,0.183,10.1040696458265
"56165",10.5513784461153,2.20175438596491,0.183,10.0508919772256
"56166",10.6766917293233,2.20175438596491,0.183,10.003581808801
"56167",10.8020050125313,2.20175438596491,0.183,9.96189053793665
"56168",10.9273182957393,2.20175438596491,0.183,9.92554267435723
"56169",11.0526315789474,2.20175438596491,0.183,9.8942376867705
"56170",11.1779448621554,2.20175438596491,0.757680327144957,9.86765205092722
"56171",11.3032581453634,2.20175438596491,1.54279381009378,9.8454414561481
"56172",11.4285714285714,2.20175438596491,2.32441329161405,9.82724312575187
"56173",11.5538847117794,2.20175438596491,3.10239900942121,9.812678206931
"56174",11.6791979949875,2.20175438596491,3.87661134794251,9.80135418731552
"56175",11.8045112781955,2.20175438596491,4.6469108281533,9.7928672985171
"56176",11.9298245614035,2.20175438596491,5.41315809880645,9.78680487107628
"56177",12.0551378446115,2.20175438596491,6.1752139289919,9.78274761013796
"56178",12.1804511278195,2.20175438596491,6.93293920199244,9.78027176654325
"56179",12.3057644110276,2.20175438596491,7.68619491043346,9.77895118355394
"56180",12.4310776942356,2.20175438596491,8.43484215275819,9.77835920485628
"56181",12.5563909774436,2.20175438596491,9.17874213110204,9.77807043460035
"56182",12.6817042606516,2.20175438596491,9.91775615068728,9.77766234483986
"56183",12.8070175438596,2.20175438596491,10.6517456209218,9.77671672970663
"56184",12.9323308270677,2.20175438596491,11.3805720584639,9.77482100887437
"56185",13.0576441102757,2.20175438596491,12.1040970926201,9.77156938524847
"56186",13.1829573934837,2.20175438596491,12.8221824735873,9.76656386326715
"56187",13.3082706766917,2.20175438596491,13.5346900842453,9.75941513458809
"56188",13.4335839598997,2.20175438596491,14.2414819564905,9.74974333706582
"56189",13.5588972431078,2.20175438596491,14.9424202935017,9.7371786904697
"56190",13.6842105263158,2.20175438596491,15.6373674999231,9.72136200781617
"56191",13.8095238095238,2.20175438596491,16.3261862228206,9.70194507365355
"56192",13.9348370927318,2.20175438596491,17.0087394075555,9.67859086894591
"56193",14.0601503759398,2.20175438596491,17.6848903745855,9.65097360502715
"56194",14.1854636591479,2.20175438596491,18.3545029257022,9.61877850642664
"56195",14.3107769423559,2.20175438596491,19.0174414907931,9.5817012615297
"56196",14.4360902255639,2.20175438596491,19.6735713257201,9.53944707782133
"56197",14.5614035087719,2.20175438596491,20.3227587558284,9.49172947596367
"56198",14.6867167919799,2.20175438596491,20.9648713863233,9.4382697965626
"56199",14.812030075188,2.20175438596491,21.5997779657927,9.37880102265313
"56200",14.937343358396,2.20175438596491,22.2273471149731,9.31308475021809
"56201",15.062656641604,2.20175438596491,22.8474436868826,9.24095889396782
"56202",15.187969924812,2.20175438596491,23.4599156141963,9.16257243228084
"56203",15.31328320802,2.20175438596491,24.0645938978133,9.07837870543695
"56204",15.4385964912281,2.20175438596491,24.6613057365293,8.98889674225043
"56205",15.5639097744361,2.20175438596491,25.2498781436912,8.89466380593965
"56206",15.6892230576441,2.20175438596491,25.8301391947804,8.79621829090416
"56207",15.8145363408521,2.20175438596491,26.4019181396139,8.69409546951949
"56208",15.9398496240601,2.20175438596491,26.9650451668663,8.58882731877883
"56209",16.0651629072682,2.20175438596491,27.5193511344202,8.48094284200259
"56210",16.1904761904762,2.20175438596491,28.064667344072,8.37096791599017
"56211",16.3157894736842,2.20175438596491,28.6008253658171,8.25942452985137
"56212",16.4411027568922,2.20175438596491,29.1276569008286,8.14682947904347
"56213",16.5664160401003,2.20175438596491,29.644993671706,8.03369259763238
"56214",16.6917293233083,2.20175438596491,30.1526673311009,7.92051459433562
"56215",16.8170426065163,2.20175438596491,30.6505093822649,7.80778454033356
"56216",16.9423558897243,2.20175438596491,31.1383511068535,7.69597704656508
"56217",17.0676691729323,2.20175438596491,31.6160234965167,7.58554916527475
"56218",17.1929824561403,2.20175438596491,32.0833571855602,7.4769370535529
"56219",17.3182957393484,2.20175438596491,32.540182382412,7.37055244409206
"56220",17.4436090225564,2.20175438596491,32.986328797845,7.2667789791368
"56221",17.5689223057644,2.20175438596491,33.4216255679611,7.1659684764779
"56222",17.6942355889724,2.20175438596491,33.8459011698407,7.06843721017447
"56223",17.8195488721804,2.20175438596491,34.2589833275228,6.97446230223421
"56224",17.9448621553885,2.20175438596491,34.660698905585,6.8842783334154
"56225",18.0701754385965,2.20175438596491,35.0508737870081,6.79807429026684
"56226",18.1954887218045,2.20175438596491,35.429332731178,6.71599097018378
"56227",18.3208020050125,2.20175438596491,35.7958992067021,6.63811896550459
"56228",18.4461152882206,2.20175438596491,36.1503951920573,6.56449734070418
"56229",18.5714285714286,2.20175438596491,36.4926409346982,6.49511310320753
